Row ID,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Day Of Week,Fiscal Year,Fiscal Quarter,Cost
6525,EMEA-2020-129308,7/8/2020,Arnav Desai,France,Paris,EMEA,EU-WEST,AnyCompany 12,1008,Tech,Enterprise,Site Analytics,W3XQ0CVAVS,59.994,1,0.4,-12.9987,Wednesday,FY2020,FQ4,72.9927
6526,EMEA-2020-129308,7/8/2020,Arnav Desai,France,Paris,EMEA,EU-WEST,AnyCompany 12,1008,Tech,Enterprise,ContactMatcher,9MY6JL8RHM,5.715,5,0.7,-4.7625,Wednesday,FY2020,FQ4,10.4775
6527,EMEA-2020-129308,7/8/2020,Arnav Desai,France,Paris,EMEA,EU-WEST,AnyCompany 12,1008,Tech,Enterprise,ContactMatcher,NELUD992V1,9.42,5,0.7,-7.85,Wednesday,FY2020,FQ4,17.27
6528,EMEA-2020-157791,12/24/2020,Liu Jie,Norway,Hordaland,EMEA,NOR,ExampleCorp 35,1043,Manufacturing,Strategic,Alchemy,99FMG0HDG3,1999.96,4,0,899.982,Thursday,FY2021,FQ1,1099.978
6529,EMEA-2018-146864,12/22/2018,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,ExampleCorp 31,1078,Finance,Enterprise,Marketing Suite - Gold,TZ2OAISO9C,216.4,4,0,56.264,Saturday,FY2019,FQ1,160.136
6530,APJ-2018-103744,2/24/2018,Márcia Oliveira,Japan,Shizuoka,APJ,JAPN,AnyCompany 9,1007,Healthcare,Enterprise,FinanceHub,DKFCQQA18Y,6.936,3,0.2,2.3409,Saturday,FY2018,FQ2,4.5951
6531,APJ-2018-103744,2/24/2018,Márcia Oliveira,Japan,Shizuoka,APJ,JAPN,AnyCompany 9,1007,Healthcare,Enterprise,ContactMatcher,8VS2N1848F,4.428,3,0.8,-6.8634,Saturday,FY2018,FQ2,11.2914
6532,EMEA-2021-107384,12/5/2021,Sofía Martínez,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 11,1029,Healthcare,SMB,ChatBot Plugin,C069U77KMJ,8.8,5,0,2.552,Sunday,FY2022,FQ1,6.248
6533,EMEA-2021-107384,12/5/2021,Sofía Martínez,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 11,1029,Healthcare,SMB,Data Smasher,I2KH3NTXNK,142.8,1,0,29.988,Sunday,FY2022,FQ1,112.812
6534,EMEA-2021-107384,12/5/2021,Sofía Martínez,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 11,1029,Healthcare,SMB,Data Smasher,B1X8KOBQV8,399.95,5,0,143.982,Sunday,FY2022,FQ1,255.968
6535,EMEA-2018-128209,11/17/2018,Sofía Martínez,United Kingdom,Manchester,EMEA,UKIR,ExampleCorp 11,1044,Energy,SMB,ContactMatcher,7PDA75RKCE,2152.776,3,0.2,726.5619,Saturday,FY2019,FQ1,1426.2141
6536,EMEA-2018-128209,11/17/2018,Sofía Martínez,United Kingdom,Manchester,EMEA,UKIR,ExampleCorp 11,1044,Energy,SMB,Marketing Suite,FEDTEE9EDA,4007.84,10,0.2,-50.098,Saturday,FY2019,FQ1,4057.938
6537,EMEA-2018-169684,10/20/2018,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 4,1049,Healthcare,Strategic,ContactMatcher,RVIQJJ9WQW,328.59,3,0.4,-147.8655,Saturday,FY2019,FQ1,476.4555
6538,EMEA-2018-169684,10/20/2018,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 4,1049,Healthcare,Strategic,Marketing Suite - Gold,1AK7N7QP8A,98.352,3,0.2,-24.588,Saturday,FY2019,FQ1,122.94
6539,APJ-2019-109862,10/25/2019,Nikhil Jayashankar,Philippines,Quezon City,APJ,APAC,ExampleCorp 34,1015,Tech,Strategic,Site Analytics,DHOBEN4XTS,158.99,1,0,41.3374,Friday,FY2020,FQ1,117.6526
6540,APJ-2019-109862,10/25/2019,Nikhil Jayashankar,Philippines,Quezon City,APJ,APAC,ExampleCorp 34,1015,Tech,Strategic,FinanceHub,F6DI6HYNLR,291.1,5,0,75.686,Friday,FY2020,FQ1,215.414
6541,AMER-2021-107888,11/17/2021,Nikhil Jayashankar,Canada,Toronto,AMER,NAMER,AnyCompany 29,1022,Communications,SMB,Support,N88UJC3SRB,73.68,6,0,34.6296,Wednesday,FY2022,FQ1,39.0504
6542,AMER-2021-107888,11/17/2021,Nikhil Jayashankar,Canada,Toronto,AMER,NAMER,AnyCompany 29,1022,Communications,SMB,SaaS Connector Pack,JMN2JJ5HPF,139.92,2,0,23.7864,Wednesday,FY2022,FQ1,116.1336
6543,AMER-2021-107888,11/17/2021,Nikhil Jayashankar,Canada,Toronto,AMER,NAMER,AnyCompany 29,1022,Communications,SMB,Site Analytics,MZ43E98PRY,107.88,3,0.2,10.788,Wednesday,FY2022,FQ1,97.092
6544,AMER-2021-107888,11/17/2021,Nikhil Jayashankar,Canada,Toronto,AMER,NAMER,AnyCompany 29,1022,Communications,SMB,Marketing Suite - Gold,H6O4IQESO4,33.29,1,0,7.9896,Wednesday,FY2022,FQ1,25.3004
6545,AMER-2021-154872,5/15/2021,Liu Jie,Mexico,Tijuana,AMER,LATAM,ExampleCorp 35,1043,Manufacturing,SMB,ContactMatcher,6IFY4NYJEU,58.17,5,0.7,-46.536,Saturday,FY2021,FQ3,104.706
6546,AMER-2021-154872,5/15/2021,Liu Jie,Mexico,Tijuana,AMER,LATAM,ExampleCorp 35,1043,Manufacturing,SMB,FinanceHub,WD37QPJ742,5.04,2,0.2,1.764,Saturday,FY2021,FQ3,3.276
6547,AMER-2021-154872,5/15/2021,Liu Jie,Mexico,Tijuana,AMER,LATAM,ExampleCorp 35,1043,Manufacturing,SMB,Support,L1VN0CXF3Q,24.784,1,0.2,7.745,Saturday,FY2021,FQ3,17.039
6548,APJ-2018-113880,3/1/2018,Mary Major,Australia,Hobart,APJ,ANZ,ExampleCorp 5,1051,Tech,Enterprise,FinanceHub,602WUL2MMK,634.116,6,0.3,-172.1172,Thursday,FY2018,FQ2,806.2332
6549,APJ-2018-113880,3/1/2018,Mary Major,Australia,Hobart,APJ,ANZ,ExampleCorp 5,1051,Tech,Enterprise,Support,Y0PCZZKQZG,17.472,3,0.2,5.6784,Thursday,FY2018,FQ2,11.7936
6550,EMEA-2019-164966,7/30/2019,Jorge Souza,Luxembourg,Luxembourg,EMEA,EU-WEST,AnyCompany 41,1041,Manufacturing,Enterprise,FinanceHub,6RW7ZJGJ37,155.88,6,0,38.97,Tuesday,FY2019,FQ4,116.91
6551,EMEA-2019-126739,11/1/2019,Kwesi Manu,United Kingdom,London,EMEA,UKIR,ExampleCorp 6,1032,Finance,SMB,FinanceHub,SB7ZTD3B27,327.564,4,0.1,21.8376,Friday,FY2020,FQ1,305.7264
6552,AMER-2021-161578,12/17/2021,Martha Rivera,United States,New York City,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,Enterprise,Support,1B2A2CTBIC,13.36,2,0,6.4128,Friday,FY2022,FQ1,6.9472
6553,AMER-2021-161578,12/17/2021,Martha Rivera,United States,New York City,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,Enterprise,Marketing Suite - Gold,LAUROBGP1S,158.9,5,0,7.945,Friday,FY2022,FQ1,150.955
6554,APJ-2018-137092,10/20/2018,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 31,1078,Finance,Enterprise,Data Smasher,9U4FCGBVYT,319.968,4,0.2,71.9928,Saturday,FY2019,FQ1,247.9752
6555,APJ-2018-137092,10/20/2018,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 31,1078,Finance,Enterprise,Marketing Suite - Gold,CVW7UT00K3,505.32,3,0.2,31.5825,Saturday,FY2019,FQ1,473.7375
6556,APJ-2018-137092,10/20/2018,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 31,1078,Finance,Enterprise,Support,EZEIL0N3ZR,3.808,1,0.2,1.2376,Saturday,FY2019,FQ1,2.5704
6557,APJ-2018-137092,10/20/2018,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 31,1078,Finance,Enterprise,ContactMatcher,7C6N8UDUJU,8.682,1,0.8,-14.7594,Saturday,FY2019,FQ1,23.4414
6558,APJ-2018-137092,10/20/2018,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 31,1078,Finance,Enterprise,FinanceHub,XXH1P264YD,24.424,1,0.2,7.9378,Saturday,FY2019,FQ1,16.4862
6559,EMEA-2019-166947,6/5/2019,Zhang Wei,United Kingdom,Manchester,EMEA,UKIR,ExampleCorp 37,1081,Communications,Strategic,FinanceHub,Q6CV54NR7D,1522.638,9,0.1,169.182,Wednesday,FY2019,FQ3,1353.456
6560,AMER-2020-160941,7/22/2020,María García,United States,Aurora,AMER,NAMER,ExampleCorp 30,1077,Consumer Products,Strategic,SaaS Connector Pack - Gold,3ZSP6JTTSY,419.9,5,0,197.353,Wednesday,FY2020,FQ4,222.547
6561,AMER-2020-160941,7/22/2020,María García,United States,Aurora,AMER,NAMER,ExampleCorp 30,1077,Consumer Products,Strategic,FinanceHub,FWW9IW2MX7,3.15,1,0,1.512,Wednesday,FY2020,FQ4,1.638
6562,APJ-2021-144680,4/1/2021,Martha Rivera,Japan,Hyogo,APJ,JAPN,ExampleCorp 12,1061,Energy,Strategic,OneView,HQM9TKY5SV,33.62,5,0.8,-90.774,Thursday,FY2021,FQ3,124.394
6563,APJ-2018-166086,5/7/2018,Wang Xiulan,South Korea,Busan,APJ,APAC,ExampleCorp 8,1055,Healthcare,SMB,ContactMatcher,GQYCRS7V47,16.14,3,0,7.9086,Monday,FY2018,FQ3,8.2314
6564,APJ-2018-166086,5/7/2018,Wang Xiulan,South Korea,Incheon,APJ,APAC,ExampleCorp 8,1055,Healthcare,SMB,ContactMatcher,SRGP2A1M2F,194.25,2,0.3,-38.85,Monday,FY2018,FQ3,233.1
6565,APJ-2018-166086,5/7/2018,Wang Xiulan,South Korea,Incheon,APJ,APAC,ExampleCorp 8,1055,Healthcare,SMB,ChatBot Plugin,6SRV7QHRZ2,8.64,3,0,2.5056,Monday,FY2018,FQ3,6.1344
6566,APJ-2018-166086,5/7/2018,Wang Xiulan,South Korea,Incheon,APJ,APAC,ExampleCorp 8,1055,Healthcare,SMB,FinanceHub,SDGVYV26R5,872.32,4,0,244.2496,Monday,FY2018,FQ3,628.0704
6567,APJ-2021-131282,2/6/2021,Richard Roe,Japan,Kyoto,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,ContactMatcher,KC349L2CKC,243.992,4,0.8,-426.986,Saturday,FY2021,FQ2,670.978
6568,APJ-2021-131282,2/6/2021,Richard Roe,Japan,Kyoto,APJ,JAPN,ExampleCorp 44,1088,Consumer Products,SMB,ChatBot Plugin,N0J0IWIGYM,7.12,5,0.2,0.712,Saturday,FY2021,FQ2,6.408
6569,APJ-2018-100678,4/18/2018,Diego Ramirez,Japan,Tokyo,APJ,JAPN,ExampleCorp 17,1067,Consumer Products,SMB,ChatBot Plugin,9CKJU57BER,2.688,2,0.2,1.008,Wednesday,FY2018,FQ3,1.68
6570,APJ-2018-100678,4/18/2018,Diego Ramirez,Japan,Tokyo,APJ,JAPN,ExampleCorp 17,1067,Consumer Products,SMB,FinanceHub,EXQ22TSP6J,317.058,3,0.3,-18.1176,Wednesday,FY2018,FQ3,335.1756
6571,APJ-2018-100678,4/18/2018,Diego Ramirez,Japan,Tokyo,APJ,JAPN,ExampleCorp 17,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,XHXHSEWFXD,149.352,3,0.2,50.4063,Wednesday,FY2018,FQ3,98.9457
6572,APJ-2018-100678,4/18/2018,Diego Ramirez,Japan,Tokyo,APJ,JAPN,ExampleCorp 17,1067,Consumer Products,SMB,Data Smasher,FVPMDANKXU,227.976,3,0.2,28.497,Wednesday,FY2018,FQ3,199.479
6573,AMER-2020-161543,5/11/2020,Mary Major,Canada,Toronto,AMER,NAMER,AnyCompany 43,1042,Finance,SMB,Support,8D6BA93PNB,11.96,2,0,5.8604,Monday,FY2020,FQ3,6.0996
6574,AMER-2020-160535,11/26/2020,Efua Owusu,Argentina,Rosario,AMER,LATAM,ExampleCorp 21,1098,Transportation,Strategic,Marketing Suite - Gold,INGND5F9R2,563.4,4,0,67.608,Thursday,FY2021,FQ1,495.792
6575,AMER-2020-160535,11/26/2020,Efua Owusu,Argentina,Rosario,AMER,LATAM,ExampleCorp 21,1098,Transportation,Strategic,Big Ol Database,4BDDSUF0FJ,319.92,8,0,118.3704,Thursday,FY2021,FQ1,201.5496
6576,AMER-2021-123085,3/4/2021,Nikki Wolf,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,SMB,Data Smasher,BECFQUW6JL,1049.44,8,0,440.7648,Thursday,FY2021,FQ2,608.6752
6577,AMER-2021-123085,3/4/2021,Nikki Wolf,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,SMB,FinanceHub,67HCXOF4SP,170.352,3,0.2,-17.0352,Thursday,FY2021,FQ2,187.3872
6578,EMEA-2019-153752,12/6/2019,Arnav Desai,Spain,Barcelona,EMEA,EU-WEST,ExampleCorp 18,1068,Finance,SMB,Site Analytics,LXO299KWXQ,173.94,6,0,50.4426,Friday,FY2020,FQ1,123.4974
6579,AMER-2018-103660,8/25/2018,Kwesi Manu,Canada,Toronto,AMER,NAMER,AnyCompany 21,1048,Retail,SMB,Site Analytics,6L2MFU22VJ,1007.944,7,0.2,75.5958,Saturday,FY2018,FQ4,932.3482
6580,AMER-2020-169887,10/23/2020,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 36,1034,Energy,SMB,Support,QU1Z6388HI,6.68,1,0,3.2064,Friday,FY2021,FQ1,3.4736
6581,AMER-2020-169887,10/23/2020,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 36,1034,Energy,SMB,ChatBot Plugin,MXJPQFDIPP,8.34,3,0,2.2518,Friday,FY2021,FQ1,6.0882
6582,AMER-2020-169887,10/23/2020,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 36,1034,Energy,SMB,SaaS Connector Pack,SK0FGN2FZ0,101.94,3,0,30.582,Friday,FY2021,FQ1,71.358
6583,AMER-2020-148516,8/8/2020,Kwaku Mensah,Canada,Montreal,AMER,NAMER,AnyCompany 15,1101,Finance,Strategic,Data Smasher,PDK3FS2A14,179.97,3,0,86.3856,Saturday,FY2020,FQ4,93.5844
6584,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,ChatBot Plugin,X2O7FNUNZY,101.94,6,0,29.5626,Thursday,FY2021,FQ4,72.3774
6585,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,Site Analytics,UBK0BGMSYA,271.96,4,0,67.99,Thursday,FY2021,FQ4,203.97
6586,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,SaaS Connector Pack,2FURHEJ9HN,8.8,5,0,3.872,Thursday,FY2021,FQ4,4.928
6587,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,ChatBot Plugin,12K90ELNTE,19.68,6,0,5.7072,Thursday,FY2021,FQ4,13.9728
6588,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,Marketing Suite,TWJF7RZKH9,302.94,3,0,69.6762,Thursday,FY2021,FQ4,233.2638
6589,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,ContactMatcher,L5ELSX5C5P,14.94,3,0,7.1712,Thursday,FY2021,FQ4,7.7688
6590,EMEA-2021-104731,7/22/2021,Nikhil Jayashankar,Spain,Madrid,EMEA,EU-WEST,ExampleCorp 25,1073,Consumer Products,SMB,Support,54ST3FJYXG,231.72,2,0,11.586,Thursday,FY2021,FQ4,220.134
6591,EMEA-2018-164749,3/23/2018,María García,Germany,Munich,EMEA,EU-WEST,AnyCompany 11,1029,Healthcare,SMB,FinanceHub,XJZVZ27CZN,9.912,3,0.2,3.2214,Friday,FY2018,FQ2,6.6906
6592,AMER-2019-103716,4/30/2019,Shirley Rodriguez,United States,Los Angeles,AMER,NAMER,AnyCompany 21,1048,Retail,Strategic,ChatBot Plugin,CKLOQ242JE,34.65,3,0,9.702,Tuesday,FY2019,FQ3,24.948
6593,AMER-2019-103716,4/30/2019,Shirley Rodriguez,United States,Los Angeles,AMER,NAMER,AnyCompany 21,1048,Retail,Strategic,Site Analytics,AQR9ZG304M,19.8,5,0.2,1.7325,Tuesday,FY2019,FQ3,18.0675
6594,EMEA-2020-126795,6/14/2020,Sofía Martínez,United Kingdom,London,EMEA,UKIR,ExampleCorp 11,1044,Energy,SMB,ContactMatcher,2TB2V85OAZ,33.568,2,0.2,11.7488,Sunday,FY2020,FQ3,21.8192
6595,APJ-2019-146290,5/4/2019,Liu Jie,India,Delhi,APJ,IND,ExampleCorp 11,1044,Energy,Strategic,ChatBot Plugin,LUHNP48444,125.93,7,0,35.2604,Saturday,FY2019,FQ3,90.6696
6596,AMER-2021-157112,4/24/2021,Nikhil Jayashankar,Mexico,Mexico City,AMER,LATAM,AnyCompany 40,1027,Energy,Strategic,ContactMatcher,V10FMHRRRW,11.76,5,0.7,-7.84,Saturday,FY2021,FQ3,19.6
6597,AMER-2021-157112,4/24/2021,Nikhil Jayashankar,Mexico,Mexico City,AMER,LATAM,AnyCompany 40,1027,Energy,Strategic,Support,7A7BCQVJV6,5.344,1,0.2,1.8704,Saturday,FY2021,FQ3,3.4736
6598,EMEA-2018-169257,6/6/2018,Jane Doe,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 28,1075,Consumer Products,SMB,ContactMatcher,Z5EPTNOE1Y,1.365,1,0.7,-0.91,Wednesday,FY2018,FQ3,2.275
6599,EMEA-2018-169257,6/6/2018,Jane Doe,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 28,1075,Consumer Products,SMB,Support,DFC5RWRMHB,62.016,2,0.2,22.4808,Wednesday,FY2018,FQ3,39.5352
6600,APJ-2018-154095,12/2/2018,Martha Rivera,China,Shenzhen,APJ,APAC,ExampleCorp 36,1028,Tech,Strategic,SaaS Connector Pack,QDME38BYVR,60.72,3,0,23.6808,Sunday,FY2019,FQ1,37.0392
6601,APJ-2018-154095,12/2/2018,Martha Rivera,China,Shenzhen,APJ,APAC,ExampleCorp 36,1028,Tech,Strategic,Support,YWX78E0LV3,146.82,3,0,73.41,Sunday,FY2019,FQ1,73.41
6602,APJ-2018-154095,12/2/2018,Martha Rivera,China,Shenzhen,APJ,APAC,ExampleCorp 36,1028,Tech,Strategic,FinanceHub,2WSIVBQ3PG,239.84,8,0,64.7568,Sunday,FY2019,FQ1,175.0832
6603,APJ-2018-154095,12/2/2018,Martha Rivera,China,Shenzhen,APJ,APAC,ExampleCorp 36,1028,Tech,Strategic,FinanceHub,RRWXIEO72U,15.66,6,0,7.2036,Sunday,FY2019,FQ1,8.4564
6604,EMEA-2021-146346,6/18/2021,Diego Ramirez,Russia,Moscow,EMEA,EU-EAST,AnyCompany 21,1048,Retail,SMB,Marketing Suite - Gold,562OHRB242,146.352,3,0.2,-32.9292,Friday,FY2021,FQ3,179.2812
6605,AMER-2020-148852,5/27/2020,Jane Doe,United States,Atlanta,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,SMB,Storage,PF4DZ2UY07,5.94,3,0,0,Wednesday,FY2020,FQ3,5.94
6606,AMER-2020-148852,5/27/2020,Jane Doe,United States,Atlanta,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,SMB,Support,J3MV267VDH,45.36,7,0,21.7728,Wednesday,FY2020,FQ3,23.5872
6607,AMER-2020-148852,5/27/2020,Jane Doe,United States,Atlanta,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,SMB,Site Analytics,997GPP11O0,211.168,4,0.2,23.7564,Wednesday,FY2020,FQ3,187.4116
6608,AMER-2020-148852,5/27/2020,Jane Doe,United States,Atlanta,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,SMB,FinanceHub,ABC9PDT902,484.704,6,0.2,-84.8232,Wednesday,FY2020,FQ3,569.5272
6609,AMER-2020-148852,5/27/2020,Jane Doe,United States,Atlanta,AMER,NAMER,ExampleCorp 28,1075,Consumer Products,SMB,Big Ol Database,ONFN47VCPE,371.976,3,0.2,116.2425,Wednesday,FY2020,FQ3,255.7335
6610,APJ-2019-118906,3/10/2019,Shirley Rodriguez,China,Shenzhen,APJ,APAC,AnyCompany 21,1048,Retail,Strategic,Marketing Suite - Gold,9FZLA0B0AI,89.82,6,0,25.1496,Sunday,FY2019,FQ2,64.6704
6611,AMER-2020-168921,10/21/2020,Mateo Jackson,United States,New York City,AMER,NAMER,AnyCompany 24,1023,Energy,Strategic,ContactMatcher,M9H61ZT01L,19.296,3,0.2,6.03,Wednesday,FY2021,FQ1,13.266
6612,EMEA-2019-107678,4/21/2019,Ana Carolina Silva,Ireland,Dublin,EMEA,UKIR,AnyCompany 26,1019,Tech,SMB,FinanceHub,BSNKKHVUHT,191.96,2,0,51.8292,Sunday,FY2019,FQ3,140.1308
6613,EMEA-2019-107678,4/21/2019,Ana Carolina Silva,Ireland,Dublin,EMEA,UKIR,AnyCompany 26,1019,Tech,SMB,ContactMatcher,WY62B9P2QZ,21.3,3,0,9.798,Sunday,FY2019,FQ3,11.502
6614,EMEA-2019-107678,4/21/2019,Ana Carolina Silva,Ireland,Dublin,EMEA,UKIR,AnyCompany 26,1019,Tech,SMB,Site Analytics,4QZQKP14MB,469.95,5,0,131.586,Sunday,FY2019,FQ3,338.364
6615,EMEA-2019-107678,4/21/2019,Ana Carolina Silva,Ireland,Dublin,EMEA,UKIR,AnyCompany 26,1019,Tech,SMB,SaaS Connector Pack,8YALAAW7D7,209.88,3,0,35.6796,Sunday,FY2019,FQ3,174.2004
6616,AMER-2020-123512,6/18/2020,Sofía Martínez,United States,New York City,AMER,NAMER,AnyCompany 20,1014,Manufacturing,SMB,Marketing Suite,LVIGNMED9V,239.666,2,0.15,14.098,Thursday,FY2020,FQ3,225.568
6617,AMER-2020-123512,6/18/2020,Sofía Martínez,United States,New York City,AMER,NAMER,AnyCompany 20,1014,Manufacturing,SMB,FinanceHub,DQR4LQF0XT,22.5,6,0,10.8,Thursday,FY2020,FQ3,11.7
6618,AMER-2020-123512,6/18/2020,Sofía Martínez,United States,New York City,AMER,NAMER,AnyCompany 20,1014,Manufacturing,SMB,Support,U184PRPNJ5,219.84,4,0,107.7216,Thursday,FY2020,FQ3,112.1184
6619,EMEA-2021-167402,1/14/2021,Nikki Wolf,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Strategic,Support,6PAPN0U1ZF,32.4,5,0,15.552,Thursday,FY2021,FQ2,16.848
6620,EMEA-2021-167402,1/14/2021,Nikki Wolf,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Strategic,ChatBot Plugin,YTKBXDWJ3R,209.94,6,0,54.5844,Thursday,FY2021,FQ2,155.3556
6621,EMEA-2021-167402,1/14/2021,Nikki Wolf,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Strategic,Support,E7CYOTGN39,4164.05,5,0,83.281,Thursday,FY2021,FQ2,4080.769
6622,EMEA-2021-167402,1/14/2021,Nikki Wolf,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Strategic,Marketing Suite,G4HUBIT36Y,212.94,3,0,53.235,Thursday,FY2021,FQ2,159.705
6623,AMER-2018-130449,9/6/2018,Paulo Santos,United States,Los Angeles,AMER,NAMER,AnyCompany 20,1076,Tech,Strategic,SaaS Connector Pack,GL3S6NWT5J,41.88,6,0,12.1452,Thursday,FY2018,FQ4,29.7348
6624,AMER-2018-130449,9/6/2018,Paulo Santos,United States,Los Angeles,AMER,NAMER,AnyCompany 20,1076,Tech,Strategic,FinanceHub,H1W2MRUTPH,58.48,8,0,27.4856,Thursday,FY2018,FQ4,30.9944
6625,APJ-2019-141250,1/19/2019,Mateo Jackson,Japan,Fukuoka,APJ,JAPN,ExampleCorp 25,1073,Consumer Products,SMB,ContactMatcher,BNDNLYOQ2Z,102.438,1,0.3,-13.1706,Saturday,FY2019,FQ2,115.6086
6626,APJ-2019-141250,1/19/2019,Mateo Jackson,Japan,Fukuoka,APJ,JAPN,ExampleCorp 25,1073,Consumer Products,SMB,FinanceHub,8XPEQV04HF,199.304,4,0.3,-8.5416,Saturday,FY2019,FQ2,207.8456
6627,EMEA-2018-145541,12/14/2018,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,ExampleCorp 8,1055,Healthcare,SMB,Big Ol Database,IWVABNLFJB,6999.96,4,0,2239.9872,Friday,FY2019,FQ1,4759.9728
6628,AMER-2018-138513,5/23/2018,Arnav Desai,Canada,Quebec,AMER,NAMER,AnyCompany 14,1006,Finance,SMB,Support,6CES2MJWFY,12.96,2,0,6.2208,Wednesday,FY2018,FQ3,6.7392
6629,EMEA-2019-135489,9/19/2019,Diego Ramirez,United Kingdom,London,EMEA,UKIR,AnyCompany 7,1004,Tech,SMB,Site Analytics,YX60C3ZV4H,279.86,14,0,134.3328,Thursday,FY2019,FQ4,145.5272
6630,EMEA-2019-125696,10/2/2019,John Doe,Sweden,Malmö,EMEA,NOR,AnyCompany 39,1009,Manufacturing,Enterprise,ContactMatcher,F7JXOCVIRN,7.38,5,0.7,-5.412,Wednesday,FY2020,FQ1,12.792
6631,AMER-2020-105081,12/26/2020,Richard Roe,Canada,Toronto,AMER,NAMER,AnyCompany 9,1007,Healthcare,SMB,FinanceHub,QDMQEFU41T,698.352,3,0.2,52.3764,Saturday,FY2021,FQ1,645.9756
6632,AMER-2020-105081,12/26/2020,Richard Roe,Canada,Toronto,AMER,NAMER,AnyCompany 9,1007,Healthcare,SMB,ContactMatcher,WG102JMJCL,1747.25,5,0,629.01,Saturday,FY2021,FQ1,1118.24
6633,EMEA-2020-146857,5/7/2020,María García,Poland,Krakow,EMEA,EU-WEST,ExampleCorp 43,1100,Finance,Enterprise,OneView,1OGBTOBUF7,54.48,1,0,15.2544,Thursday,FY2020,FQ3,39.2256
6634,AMER-2020-166275,10/25/2020,Márcia Oliveira,United States,Los Angeles,AMER,NAMER,ExampleCorp 41,1059,Retail,SMB,Data Smasher,M84HC7L35L,199.99,1,0,85.9957,Sunday,FY2021,FQ1,113.9943
6635,EMEA-2021-144498,5/7/2021,María García,Sweden,Stockholm,EMEA,NOR,ExampleCorp 16,1050,Manufacturing,SMB,ContactMatcher,I6OH3D2Z1Z,68.541,11,0.7,-52.5481,Friday,FY2021,FQ3,121.0891
6636,EMEA-2021-144498,5/7/2021,María García,Sweden,Stockholm,EMEA,NOR,ExampleCorp 16,1050,Manufacturing,SMB,Site Analytics,BM1T11OYDT,627.168,4,0.2,70.5564,Friday,FY2021,FQ3,556.6116
6637,EMEA-2021-144498,5/7/2021,María García,Sweden,Stockholm,EMEA,NOR,ExampleCorp 16,1050,Manufacturing,SMB,FinanceHub,Y6ZHZSB0VL,122.12,5,0.2,39.689,Friday,FY2021,FQ3,82.431
